song_id,name,isrc
n0cUgeKWCHsqOnVNQ9Ely1c7yp7cy0Y7QAduosATi7A=,Where Are Ü Now (with Justin Bieber),USAT21500555
r5BnHxvuPlLjwr4MHf3dF3yUY+NVS6rHrkVG7wVZ1uE=,Love Me Like You Do,GBUM71406823
w8/LkAAMQQ2COwBSf3mCDgUE8shbhPrA22R0vhGL/7Y=,我秀故我在,TWA531400921
CTwL9Gnx6QsaZ6+ygo/VHirN/XZKxlUJEB2VGQX8yjg=,稻香,TWK970801511
41w5hWt9IL2GXa5xSEufntyBY+gvOKP7bboqpv0pcYU=,把愛放開,TWA530505406
GGzyFh0L9O3OyLctXY2JngpteYKmqPY4xgMjsfqq2os=,Fire Burning (辣到噴火),USSM10902107
L7xqBqIK1n6ygqHKbzrhYkUXpTHU36cjkS51IXL0/34=,不是我不明白,TWA450688609
SkrnQEebvWdP9jNzPbH5q4atY732MDnJQ1PM/2h3dUU=,朋友的酒 (Drinking Buddies),HKH611600079
87Toi2ureFUDgzGocR+q7FYaFIEqvS1M+D1q5GIwUvw=,Washington Square,USA371486870
nLSD1C3Lw8VnrzV1M5vXj9WDQgcTsUbt/ylc0NCpc6w=,狂風裡擁抱,TWA771201041
aNlOu0IvZoxuNSoim6F83zOzegvGhXeENP+lBoTzJbg=,I Want It That Way(我就是愛你),USJI19910614
JiY2ckGkra5KGchu3Rh6KPH9FL2J0tTmAB3pGyVi4BQ=,是他不配 (He Isn't Worth It),TWA451601604
HzCFc9gU/AuYNF1ld1ZlyeCpQvVLTonc8+ZrUAidmmY=,單,TWUM71600043
m1ZlFYj1xB10+BRzOi/05z06h7dbQeEF6cCGmCxdjko=,Adventure Of A Lifetime,GBAYE1500981
Db3EOgOqLwTamNZQHsLOASsX+VDwC8L7/9vl8/gOplE=,空頭支票 (Bad Check),TWA471603004
syMOxpgKepmGSuD4tRGAWDrEVNJqrKVcE+Ic0icQ/ws=,最後的請求 (Please),TWA531669702
Hl6EBpUuCKh8k8Mzao5hml03O4q0syx+7atSC3vEvok=,Animals,USUM71409576
YHytJMWqcZA9NVFb4d87zd6juTBHxkueCpHx2w1E9Cc=,家後,
Wyi6AJkhiv7+zJOApGf8F6u9rrtSfiMqbXSwQCQL45Y=,蝴蝶飛阿,TWA539118801
43Qm2YzsP99P5wm37B1JIhezUcQ/1CDjYlQx6rBbz2U=,後來的我們 (Here| After| Us),TWK231610206
YNAPp5uHf2RpJPsq7y57Ns8y7M0EN+80puUAFXAXQFE=,Dream Believer (ep.166-Final OP),JPP751100924
l2u18R+lOefo5sletAPe1+dlk5/BdlvWQcTutj/4pHk=,22,GBDMT1300875
QxTPqdAOgY51jF1ydDhoYAUG1HD+VWDai5CHK8lspnQ=,生生 (The Beacon),TWA531480011
wZZcDl9tg9cFg+gcNu8+LCJWba///17JwXrXywv1bD0=,Inside Out,USQX91600467
e6FCxxmxgxPSZXeu/6lypqg5kerih502l2FmLWS2KR0=,人生,
ra6TLz6Y37OSFOqg4aCvjV7nalatCwZdQvoJRMwSNvk=,Just the Way You Are,USAT21001269
CDYpiKyRhHz6bJJsCBWv4z3wrqOkf1XhJ6AJFjD3vyQ=,擁抱寂寞,TWZ771701001
GaotFsFJVkUogcm50mySMEOQrbygpcEKajMBJzXFntQ=,無常,TWD951643222
43Qm2YzsP99P5wm37B1JIhezUcQ/1CDjYlQx6rBbz2U=,後來的我們 (Here| After| Us),TWK231610206
35dx60z4m4+Lg+qIS0l2A8vspbthqnpTylWUu51jW+4=,癡情玫瑰花,TWD971500033
HRg8zzy3PcS4sBcZIFOcUL4uCqg7SurUslUQyF2op+o=,Timber,USRC11301695
7hLvow2TyyWvcvQVRtM65yccL2Z9kOfbAEehLAWOlik=,舊朋友,TWA771201046
M9rAajz4dYuRhZ7jLvf9RRayVA3os61X/XXHEuW4giA=,不為誰而作的歌 (Twilight),TWA531576502
34IXh04bdV42ClAF+3lHsAjNQEA9yljeyamS6+Wv1BQ=,Nandemonaiya,JPPO01618977
a4AiiDRqTK+2ZSal+hd5iWqt1X9rN6saJIEJE1O4rtA=,自導自演,TWK971001610
K6Moo0XuczeGlmr8qWI6MBsa+3tNBzSepfquQgdAI6I=,誰偷了你的快樂,
4brTUuIjK24sVlWzSLLL33b3JbwhNVfaDo7vvBt9FCQ=,突然好想你,TWK230801601
MwZaD94L4Wl4APdJSVQF5JPt+xH6hb2KtWpFsjwYUlo=,I Took A Pill In Ibiza,USUM71509342
/L9GZvIRG8E9l7ZQXw7ebJn0vo7jmR1kJuL64LAZYoA=,我愛妳不會改變,TWD631417208
Ej699zTIblwwBzzUc0710H5fH7u32r9r/bHmG3MQneA=,重感情的人,TWK810011010
kFKp+9AXDoRNPaLYBe2qdxoBhDyE/QBm2YyKjGeMs9E=,乾妹妹,
Yes19FLM4L2VUjovMtnrjJ+6qMhDwW/yUsb2RlgfZaQ=,行李,NLRD51638008
naSI07KXa4N3buEUg1NXMEwmv5830P50MRmildXsoLM=,As Long as You Love Me,USJI19710149
3zGiQ5UF14zcbPt6GMP+fHPZXhcos2B4yLjeHLqoPs0=,All Star,USIR19902220
cyaZOPlXwvoPVYqtTX9k9QwSCECdrdLC7neFwkPkJ4E=,Nina,GBAHS1400093
uFER3KTJPs7ap/CYY1QQPYECW7ApWTh7Nl6wh9FmhHQ=,I love you no ha ha,TWP531002004
k8DZF0FFuy2GydI7mnH1tH50pFcEQMPYVD/A7Y/T0QI=,黑色柳丁,TWD951676101
fEAIgFRWmhXmo6m3ukQeqRksZCcO/7CjkqNckRHiVQo=,皇后區的皇后,TWUM71600104
ze0+7p13wqB1hZ/KWd6OT42LBehKmYVQyGGzEv8Q4fA=,Who are you,TWA531604022
whQ9pQnecJnVKURXuNN+XNd1N7KQNIJck46AaZaC7jM=,美味的想念,TWB671303301
PgRtmmESVNtWjoZHO5a1r21vIz9sVZmcJJpFCbRa1LI=,謝謝妳愛我 (Thanks For Your Love),TWA531657203
GIDL+PW6bG3ZeBgOby6JNIQn82kPQ+MZjIybnyI3D6M=,Maps,USUM71407116
fY6jgKaCOa9pEqwtrrJNMNr8ZajkpfWNLMTZ+nIFTtE=,某時某刻 (Catch Me When I Fall),CNZ501601321
g5KPyRSjcwveMBN1YLMZ0gZaFCZH2Zo5bm+rsTFOwvk=,永遠不回頭,TWA471108002
M9rAajz4dYuRhZ7jLvf9RRayVA3os61X/XXHEuW4giA=,不為誰而作的歌 (Twilight),TWA531576502
G/4+VCRLpfjQJ4SAwMDcf+W8PTw0eOBRgFvg4fHUOO8=,道聽塗說 (Remembering you),TWX351600001
tbkMFvDH9AtBR02p1X+kdqYdJYO9MW8Ukb1Nk5tExVg=,氧氣,TWA219811406
uhAR83Hhk9abb8m/yMVTjj398Gey3KQ8JvuUQiUaUyA=,輕熟女27-Acoustic Version / 我只在乎你,TWA451294117
s4l27lstzvzzVghziBsGFa1tBVDjl/wH9TChWQTA04M=,再說一次. 我愛你,HKA820500038
IFuxt9TeLxu53U2e/vvWUTdSwMyhFNMxKJwAbt+pgF0=,Give Life Back to Music,USQX91300101
GYYJ+tvrbzI3vlFB7ANkTTAc2hbbjmpwwt1xUv+YsiQ=,迷湯 (Safe and sound),TWD951601104
/70HjygVDhHsKBoV8mmsBg/WduSgs4+Zg6GfzhUQbdk=,微笑帶過 (Passing Smile),TWA451601609
eSerI0GiRKmKVwhbY05QQi6DSRrCz4/vhiyvipqURDk=,人質,HKI490651102
UHmqGBJ3w0SiVV/6JW/858QT5K3GW0C2igWMDhwF+VI=,21st Century Girl,KRA381601903
tsdhBui0VoYNaeTRYaVFWrenqkacoITzIPPPATp2IDA=,For You,TWD631518204
1/xBKWQKclAmh/whrTW4Rs4XNqmZ8LbDwsLHhY3zYDc=,心裡有針,
xu/UNiugD+QlmUha7dsg0AhV7TBJppQEtbM/mCt2++s=,妥協 (Compromise),TWA530923204
xQ5IN76mHNHUPT8Kc2tcX5PM19bxuRdX0E0gP7TqBBI=,In The Illusion,KRA381601465
8JRe7P2mrUU9idD2tZA8A70PdlYecRbnpQRn2cxkcZo=,我不懂愛,HKI111000103
w0/+8z/tSrUK3JctMyhYTh2LfNl9OFga+Tw0yl0IVfc=,翻白眼 (Roll Your Eyes),TWA451610271
EHoZoR/C2ir5AdDAuNQRE660HRvpHeMyN5aYBT1ZSMA=,踏雪尋梅,
B+a53B0zvmGCuZZk0bbHRxJvMROxIJnsQxHQTP0zCuA=,這感覺 (Feel It Now),TWA211558001
DhuNF1B0GK4zzZ7U+v/vt/Y+3aQbTRmV2bd99TUAXzI=,敗將 (Loser),TWA531658603
Xwo74j/NjaSqBSkYuRDt847mzTF1kh/db0pRb1GiTe8=,Palpite Infeliz,JPTO09816770
9KpbSXj7GneDeN8Yp/Xj95fzGHf2svBRSJZJQLT8ve0=,可愛女人,TWK970000101
At8JxTyhDdi/hZ1G8tz1Jj577ddY2h2RDTzpfQ1EqMM=,為你平定的天下,TWK231406501
PgRtmmESVNtWjoZHO5a1r21vIz9sVZmcJJpFCbRa1LI=,謝謝妳愛我 (Thanks For Your Love),TWA531657203
D/Pn1FtDGXy+7rADwyQTrfJEJ7YJiTeptoeiMOOHZ3s=,Music for Deep Relaxation,TCABL1382688
g9qhCRIaFUnq4Z9HJcFQWHWRstWhK4NoB2sRPoD9iuc=,Cheap Thrills,USRC11600201
2IT+nB1sW1MDN/p5l5UJQSJsP81UxBV1L3gprOUxKUc=,愛不顧身 (Give you all my love),TWD951564104
GZMBbnhWufZbTIBH0uQQPsIfmYYkTxzc6UXFW5LUqDE=,Apologize,USUM70757102
wfSboJwFBF6YyVmGO0wCeRtMdrqwkOgwPHV+YmSUl5Y=,Can't Stop Loving You,TWD631656201
qR6O88oHTVSomTl3vItQxad6H5JdKeroCd1DLukLlMI=,四點半的我 (04:30),MOA121600125
MwZaD94L4Wl4APdJSVQF5JPt+xH6hb2KtWpFsjwYUlo=,I Took A Pill In Ibiza,USUM71509342
5zp6EBjs0m9xCDvOPIJiKs7sI7H2gMEAD9neh6PYBwM=,Bail Hop,GBMVH1200540
wjPkHYIZLOaObNSI8ymvt7ZlM5W9HpHp+sEdYtwmHgs=,不如這樣,HKD250130803
OakhL7CLirelAGEP9sYyP6fmTa8HV1mD/qVdpM6o5uE=,泡沫,HKI111200214
qMMsXRl6fypngvHJ9BwwEp1W4kucQqwdnK8Hd836s5k=,天使的指紋,SGA671412005
5nqn89tggWpNjuZkYY6hSj1UxAybTdWYBmg30e1xXAA=,眼淚不快樂,HKD251135208
+TkhgeXAB9UIknzOaLaa1QN3SfYyzRdXjV2n2zYp9Uk=,我的皇后,TWA471306012
u4+tctsqjmyajvIa4J182oLsf/GOkS3U0OvzSasYumo=,Until You Were Gone,USQX91502473
gu/pwE5lit9dFyzegC9fh//0Ed67xy2AqSKY6H7hAOw=,我想 (Sound Of My Heart),TWA211651101
dlac2hqURe6xvyWbrKDneaGsC1PIxUumglo+dAKLI3Y=,The Way I Are,USUM70722806
tZWp6iVEYi6o5AiPKf+qFJFSFz8Yo4hTWchhD3ucuEY=,Nocturne No.5 in F sharp Op.15 No.2,GBAYC9703897
bu4lnOxMjR4v1hcCKcXnPZs0lrix00aPh+uTj0AbdpY=,NCS,ITHZ01300063
RV1zvU+spC92Cs5UHvrmbGEszns/oxixEbmCVs1IOMM=,相愛的方法,TWUM71600046
o7Km/hfzlZjuxdqsrGntUZyK3J8+pZIzenMz87Pyi7k=,好難得【三立「螺絲小姐要出嫁」片尾曲】,TWK231204701
8Ckw1wek5d6oEsNUoM4P5iag86TaEmyLwdtrckL0Re8=,可惜沒如果 (If Only),TWA531480007
h6SYWHqaMPtbHyqeNQGtCRfq7GAH4+9hrauUwd5z2VA=,Try,USUM71407113
JFyKsbiJ6KV/n41cH/VZ2CtK93ndMgvHb4QHKtpcz8o=,Orkos Siopis,GRCB11400805
sIVXwU5pp64Fdx/yesGXMXjpRYpOaQFORnmeLQZeqks=,獨善其身 (Love yourself),TWD951643110
bEJY4dTNVSWM9fPtWc5ZPKyEcxcM1n/DMstAcBlyV2I=,失戀無罪,TWA770600481
MUnuUo2iIxICb+RQukng/NkmT2/T5HL7tutjX1kpJwY=,愛你一萬年,TWB879500112
nBQK8eBb5Mx4n34NAKFSPfwrU0n+LUYH7PocKYJ0A1U=,我不是潘金蓮,
waHAbqIIaCKlV4E54uRHek4AHKdI0JlB7Yw8OWqJ01o=,老子有錢,TWA451294116
2soIbn8kHF8SKlKySCp5YTZYn+FSuAEj397viPc3vfk=,Feelings,USUM71410464
0M2mjH/qt2QldsXxgWVNMqDDTzH0jPkQJ98dkb8ad2c=,戀愛元氣彈,TWD951352102
nK4S58BqZxsZsjlD690sNHLmE1and6ir/3s5MbhF0qo=,天堂,TWA450479807
O+azAuxxhTE27OXm23raLUOTey/RS3+sceZDO2iFXys=,微微一笑很傾城,CNZ481600012
H9SPhwq9W0h/3XECeWOjmDRiVN7V5bxTLFlOqWDcqrI=,就改天,TWUM71600109
0u5diiI/25AqwBAAfmwWKBfTLkS2+NHaYcROpdptSwA=,Too Good To Say Goodbye,USAT21602953
p/yR06j/RQ2J6yGCFL0K+1R06OeG+eXcwxRgOHDo/Tk=,孤獨是會上癮的 (Addicted To Loneliness),TWA531612701
s84FxzZB6F3J6VOD21RuFLngqi6nMsKA4txNXn+pbK8=,隨心所遇 (As You Like It),TWA471609001
CJNEjYiT5/S56unqkEo0h3Da5Y5YsuOunqY6+4+P+wM=,To Love You More (feat. English Chamber Orchestra),JPS101100071
XWxe7+rLs0baH+eangiT7WmBCVWUerNSu4XLTxxzkiU=,我們青春 (We are  young),TWD631518102
3xPcVsIpx1gEVVnEkxcShCCqhdHS/zKNESkR39VsdVc=,MJ Fresh Gang,TWA451407902
9uDuRF+ToaleR51vHf8IEw4NEKDJXRo/rVRV2011aSM=,我的歌聲裡 (You Exist in My Song),CAN111100643
BgqjNqzsyCpEGvxyUmktvHC8WO5+FQO/pQTaZ4broMU=,光年之外,HKI111600014
lKV2qEntCrxtD4IJXyFGGLh7Cvix8NRy20UscQRpb6A=,直的彎的 (Dimension),
22wN6a2Q/qVQosA8OBfVg6AbwvI2KJnZ35DXLqpLHJg=,愛_不需要理由 (LOVE_NO REASON),
SCsEEF5Sa+pcON5f/6pfxGAY/tzQRrm9LJ37HW9sCiU=,壞鄰居,TWA451407913
4hXkPode0MMcyvFS7F5H5VIZ72M17geQQg5g1/5Lr2Y=,屋頂 (Wu Ding),TWC239980303
66NCw1qHAROy0PiUC1tPNmGYqRvBSfvGUsO+46BooDc=,缺口 (電影<等一個人咖啡>主題曲),TWB731410001
r6I4+FxUYbix9NF1HGERjfUEdVIjTPWflnmzejY5Tg4=,淋雨一直走,TWR031202003
2uFTn3kDES2C3JeqzV4cpSAGQ756GFK0XajzEDLqER4=,王妃,TWUM71700006
CLsGezhU8su4rBycMgL97lj2pNMvlM0rEHwYFUTz91M=,Listen,KRA381602547
1v2VoYnz9l9IA52yLZoNVaWPUWqqmxSkjxagbXDF22E=,Feather on the Clyde,GBMQN1100013
vPlQQvwGeWdhzAZirXlrL0nqQlJQCEUeq68cI9tGLfI=,Love falls,TWA531301030
Pee0HYyW3HpH2U7mOA7iQDbP9f0QzIsLfoteoMgCpTY=,Suddenly I See,GBGLM0500063
Y7O0Gup5tAhsbR2HOjdQiYDpjUDZuZCzmg+2Ar5ZhiU=,Drop That,USLD90815002
x5UNqq1xmp3gvhzSdKtGAudMzhv8uA2SRJ229QeDqKY=,Toxic,USJI10301005
lSQf9iS0kmoHeLJQ0sEA4Oko4nOZGajs8wheIZpwR94=,心牆,TWA210923803
4THe4savj2lnz5D03RuaLbQtJw3+vd7oK4FWokGzr9g=,錯愛,
5aYojn9DVSD7KAxnJ2Ut9OigJ1QlRlHOu3/c56CHCdc=,Nostalgia,KRA301600123
h90KlUZE/mlkkPjhbhz3hXY1zvOhqJXuiKBoFWnTDAo=,HOME,TWBR11604001
tSpJvMvzkQtoVMtifeTGscLIqf3hH2dHv3nrov0oujw=,Dancing On My Own,SEWKZ1000003
0brSudfZVJJWHMaya3fgrPRCEpTNSB0uuPR8nzXPIFc=,IF YOU,KRA401500583
2bsEvi3sdTE6ZxGQaFLutzGy7FT2tNEDXt9jpnxsFNc=,空から降ってきた少女,JPTK08680201
bs5DXt1a256IN147FRTmBWwbDplsQFCsPqKJzVD1L8s=,肉麻情歌,HKD450200003
G8ItzNhbPs1g0X+IoMtYz0jaIEOqNyRJV1Ld6api4KA=,阿嬤的話,TWF850400108
478CPzcSE6nOEMaPlnLsD1puAkeQethf3XYBq8gSlpw=,我們敬拜你,TWL631300005
bxEy4o7OpUDhvoTalr0cZJ9kzlgqnlxU+ujhIpThFoo=,多謝老天爺,TWA139900110
iqo3Y4SOF1RL7bVYKx3i/0QIO67WkIcndO3aHuoPuP4=,You're So Fine,TWA531600752
UksdvC4qcXmgOvmMSOPWh9sB2z7a+dT1CWlI58lq04U=,超能力,TWL251607302
K+Xw1ZfSZ2KnQF41/4u2sskD3R6KdfhYWbSrbUXrWYw=,有你的城市,
e9VSzWAfMXCFUPMypjeit7HgLyjLQEJqYS9Y8qqPH1Y=,第幾個100天,TWB670904202
x+wwBWqNXLShElFWaLs1ahI15dN4cl4ShC1/Wm4PsH4=,李白,CNA231302848
lYuQ0hHJvgUTq1a9Zhff7Mu+V+mphgryAWaBML0/x/U=,難得,TWA770800792
N24wuvLx2QYOPT1u/6AFORiPqMfh3T5tdrk9dcZOlDI=,博物館,TWF671500206
LRXi8mjibJWLZ5sHwwZT06Fz+06IkxinHx6RejJj9sA=,Chameleon Girl,JPTO00301536
l9fjkw3noa6354r+QPWYroB+SGVxIHVHS6JguMGQi3A=,Choosing Life,GBPS81523637
Knq4ruFJI2OJlOtotwq3fuWueMlXcUeS3oxVEYlKoC4=,下一首情歌,TWUM71600061
KxsgthDfQwIA+ueqN+Xyv2o7ET/7KL0A7qf+Knzq3A8=,MARVIN GAYE,USAT21500254
bWTBc64zMtAfGNnZwoJiUoFZc0nwEWYWmVJKyWJoFOc=,2012【五月天諾亞方舟世界巡迴演唱會LIVE版】,TWK231307002
laIiDsOMW9MIcf7ldNNGkdj624ULPal1CkYAqLud2xE=,Dance In The Dark,USUM70905527
p6vR55B6kN6DL6mkWo3Ndkzd1KEbmr38ndt04bYuzXo=,For You,TWA531602671
gNe8j5lTfZHwpxA/siy2EHcfnZQncx/sf24AVLxK0+M=,懦夫,TWK970300502
IEyTPgSin5wQek/k/FdHtfhZEZatbYyhgosD2BX2Qyc=,ZUTTER,KRA401500589
ibH413L1XkisSabppwPubLnu2aVHSb2+/ImqIK4L4NM=,卡莉ーANAN,JPWP01101684
sTchCiRixN8fL9BosEF9QCpM/38zAS35bAVMVQTK9Z8=,For Life,KRA301600437
gSryS0iPcSN9HHO455dJ/Lpj51SQ2BtX61QlMRmVeDI=,聽,TWA451600401
R/g0wL1Eh3UV4E75OEzgSTC0vDKZo44eC9IOCMzF4Ig=,心碎雨,TWA530901808
niAbdILJ0JcKAuozAMqXUdfO9pXIJcEY+jpuK7MOLBU=,約定,HKG079900336
nPs7QrlZ9gzn6p62oK7bauhaU09IDG3BvzjDSsyIL9o=,就是要你知道 (feat. Sea Level) (I Want You To Know),TWA531657204
n5xwzBSdMFcupAVkEtVRcPOmgr2mDTVsMgyDg9cqXl0=,i will be fine,TW2151620003
2fSJ5gbE5fZ2/2JroCUL1xjaUaRm5x5exFBl3aSGJfc=,COUP D`ETAT,TWA531300635
/1t4vMA6mQCCNokcGh1VkYuwXmbJiCLJWBdYDjFCv+k=,I Feel It Coming,USUG11601012
VqOqrfMxAOMwJpyfUSyWuPmHpMtSuzvrCvHgahApvDU=,EGO-HOLIC戀我癖 (EGO-HOLIC),TWUM71600076
v2ZjXe9tjUyo/LAtj9bzCqXWmtjJ5SULNrp/jhEpVFw=,黃梅戲,
RR0HoqWdSkw0+PLQjstVJmhV1qaMwi+xF6SJqVBC478=,螢火 (firefly),TWA531636510
P5T54EhuNFES31UGvye0HewqhrPU/ry8YIYnKCi3d48=,半醉半清醒,
1evBzxnfld0sMKz6PkTdKFF93Bu1ZBKP4/KouMkXKdk=,Where Have All The Flowers Gone,TWL251000302
uuv/oI/dfOrHOHwDN9co6xyS484UCmel5TPfqOWCiU8=,Love The Way You Lie (Part II),USUM71026643
/XI/XOkvmytiRUfl79g63okak/BaL2kzkj8k4Sn+EsU=,大冒險 (The Greatest Adventure),CNA231602585
VfCb1TOftGujLMWtjZqPrjJIgG6KiR1FdB/aI8iXiIk=,Helpless When She Smiles(難以抗拒她的笑),USJI10700215
nLSD1C3Lw8VnrzV1M5vXj9WDQgcTsUbt/ylc0NCpc6w=,狂風裡擁抱,TWA771201041
NZ02zqQrUsNbobT+burtu7cRNqEZxVAbbCtOnNeHdE0=,I Bet My Life,USUM71415785
NDtiB0N12yjIn9D9reqXF8NPPCq6vMNhOwd9A/c3qd8=,我賴你,TWF671600201
Z2Y3t/lsoBgA/2HAfy3UP+QWfdckt9BK2u6n8xwqkng=,將軍令,TWK231488856
f7s6wqm+0oLKViVPkIesIdScivhK6N3KdLLPv4iJRCM=,If You Could See Me Now,GBARL1201145
ZDYjcE4p6BwGKVd3AEeD7/FXTGJV+w8O5BaHifNKGzo=,盛夏光年 (林憶蓮),TWK231508802
JUv1LPKL5tPOmZpJYbqU8uLgxB7CSp6NYis4JBLgvA8=,Youth richest| kangchul,KRA381601735
G/4+VCRLpfjQJ4SAwMDcf+W8PTw0eOBRgFvg4fHUOO8=,道聽塗說 (Remembering you),TWX351600001
WG6Jc3TmXPoyieHBx+xRtJbXW7Ua1MzW9L5m022vOQs=,Let Go,GBTDG1301198
80hnDqhSe9u2uIaLvDh1tCbwryzDrsf789zgDDF+k+s=,Work from Home,USSM11600251
q41AIyAnpZK/Jh7b88vXPrUEAihKFbWpkXZq67xEvbI=,陰天,TWA459902803
FchmD9y7J4QvLAvbXfXPCBH6exMMxTzL++xyNy6V600=,不可思議!!,JPSR01100801
WoFpQbMe7vPWX8hxKUBVbk4lH9yyyM3klX52jTNTRW0=,Unfaithful,
CsgH03aRehnhVifHOPXwF4mfA2yHdqK/IWpwXMm73CU=,桃花旗袍,CNZ171601103
EH+nzRuSscqbP1Xd8ulzTMCGLEjqdzdxCaR8Fgyh6VY=,See You Again,USAT21500313
/RYwZD+IL/0YEgpu71HgW9q6c2A80gr/fC/j0BmYGvo=,頑固 (Tough),TWK231610207
HsgJXv1C7iVZiP7CWwWTfsmMhia6Huc0MUccfj+D02o=,FANTASTIC BABY- (冠軍曲),SGA051200112
limwLMOy3/jAQ5dOa3x7k/eJmA1ARXel99C337h+E34=,Say You Won't Let Go,DEE861600586
hEFaiMoRtc2XlV4Et8+TRT6lNdwdGvchyyyim5eLleo=,分不開的兩個人,TWA450169803
Ieo3fxhCW53RX+NTXQVKMLHUq3B49/7sRlBq31S/WbU=,Lazarus,USRF31500003
3qM1lalpuuOW16Qbpy4csIAgRS51kAkLrIMEOApIIFU=,超自然,TWF711100003
OE6pqPyTUHX2LrFokqXrAVv6VkRGadC8XQ8CZZpaa3g=,裝傻,HKD251638701
UPLj2x//rEOdPnU/7DBr+Hu92Oksju2yjCLZECz21F0=,都給妳,TWB671301302
Gew5+s/HwCSjQ6bX7/dZ0pXS6TB4ccOrOYcQg7FWDZI=,最小的偉大 (Smallest Great),TWK231680960
IXP1a2o3NL8WU4WK1X0WJAKaSW+LgGRpPDn4Gt1HrV8=,在沒有你以後 (feat. 張智成) (Without You),TWA531657210
iiifj//EcKnociT6W3nBASJygGe/TyFB41UD1bTtnU0=,失落沙洲,TWJ010900404
dNvkA285an/yeIMPT4VszEQlmwHsZHHSgDbDB5nEkmI=,掌紋算命 (Palm reading),TWAK11600019
3PshNIIcfCOGiSXeL7dfauZV/mVZ2Edube67doky7sY=,I Have Nothing,USAR10300965
MtFK4NN8Kv1k/xPA3wb8SQaP/jWee52FAaC1s9NFsU4=,This Is What You Came For,GBARL1600460
XXAfy7fFbmd2Eosdu+hqsNZ0yzAhKaBoZPI/ADkrmT0=,忘了我也不錯,TWUM71200255
un97bVjGL490RQbl8kr/58qbzkeuFBGMnXFRst9RArs=,Photograph,GBAHS1400094
rHFZhtfaaINsP5ILQuXzDo3xG2qg6t8s24GjeilNIHQ=,來去夏威夷,TWK231205309
nes5GU6MlfT9UpSrrKHwNSW8TJ8wiM4m9GO9AZ2W/Gg=,Mad,USSM11607809
CbkuxsfCCTIfTxXlRhe+x7/RSO6F+Rm5aSEzCKRfMq4=,To Ü (feat. AlunaGeorge),USAT21500551
R+5McSU74IzZ9dcyxzW+mPypmNM2GK6fC/OEX6aMi5s=,Whalien 52,KRA381600805
A7Z2nDVASy04EpmfzOL9PRMN3hFVbWQ7ah4J+o9sLnE=,下輩子,TWA451500406
k3sIr9epD5L+1dJR6SNn2X8d7uN+nOFiiT2B3iyVlmU=,想你的習慣,TWA770800766
/P4iRUcAQHrCch3zdeqSAb9/mfs+w8AbtNWOHNOt3yo=,I Need A Doctor,GBUM71105442
owjqstDflawH5s78TPsO1yq5PQ4tZCOBVN4U/kL7jLM=,Because It Is Love,TWA531600964
UMzNsDKRVjcNUYhlTM9gIC/jDbbh5T1gE+Y59zbAKcQ=,Rooting For You,GBCEN1602906
4dTtpeim95HJHUcx2dTDLziQJpbl1oY2l4Kk25TbrEI=,Knock You Down (feat. Kanye West & Ne-Yo),USUM70955396
5fTx+H/LkKBnysFWJXl3lajurVuA6P7XAmEbtjoa1Xw=,At The Same Time,FR9W10907801
x0AQuGp6SHvaD/fLkk+6JzAp6zOUgd30Tx4oL3YBz5Y=,Rockabye,GBAHS1600363
bM0F3zZ+nsldh7JZl/Mi+oeXwgHb1Vkf3Lq3kZ6kOgU=,Remembering (還記得那時),TWC011105521
9W/H8tPBKQ7VWmBctuQ6RabciYdr1l+/kg1YPDcPOlU=,以後別做朋友 (The Distance of Love),TWA471410001
CG3w1nQ2b9E7PF1bXWmKWg1xLwbz8EaoLKWLCSkUOek=,Daft Punk Is Playing At My House,US4GE0400046
7dUiqNIuyM+aDRJEw3+ZSYydeZGAQ1AAI0eOd0Nzh8c=,Turn up,TWAG11600401
7H2Pz6ag57Mp8tJ6pkWPKZshVBRIAKRYeujYoezYa68=,半醉人生,TWE531620607
raSQZoqxcN23F9d7StWbyQpaWJWNxW6DXoP985CqGnM=,怪物,TWP011316802
ys+EL8Sok4HC4i7sDY0+slDNGVZ8+uOQi6TQ6g8VSF4=,Sugar,USUM71410466
YP7MlDey+Y0tNvBpSCxBOVVjCKqvc3U3YHwtJAZzY3g=,不會愛就別愛 (Dilemma),TWK231610605
cg1H4xO2sNqP7RU8o+w+bkt0Dc85sfxw3GjBuj/QyoQ=,NEVER... / 壽 嶺二（CV.森久保祥太郎）,JPU501500042
1PR/lVwL4VeYcZjexwBJ2NOSTfgh8JoVxWCunnbJO/8=,也可以 (Might as well),TWD951564103
4MisMKfKs26kWvzPwqJMnqqoeNfOlsfiiFswvWIQOUI=,GIRLFRIEND,HKI491600381
N9vbanw7BSMoUgdfJlgX1aZPE1XZg8OS1wf88AQEcMc=,夢醒時分,TWH951100012
Yfr7uY0xe/pJRsMhyMncOxegdoOaL6Us/0eWWmzCCAo=,Fix You,GBAYE0500605
CsNz/ZQbK8c+WCZLtnuP3HVfGUf4unssDB8CeZZeDeA=,凌晨三點鐘,
Z2Y3t/lsoBgA/2HAfy3UP+QWfdckt9BK2u6n8xwqkng=,將軍令,TWK231488856
0ee/D6HjX0jSytUn3v58C0x6zEzN4bcPq3WlqvrG/Xo=,Heathens,USAT21601930
3yNy55UYqpRrbuzwgGZOiEAr8GIK5oZy3ics/Lh0u/A=,寂寞的戀人啊,TWA450069002
