song_id,song_length,genre_ids,artist_name,composer,lyricist,language
MKhShK3gFhBitqPl5zUpl2F/KX/slzMnaEi6Ra8zI3Q=,215275.0,2122,Chet Baker,Hamilton,Hamilton,52.0
GAXe5pZEvlmhTlmYNZN15vXOge/9zflFJvVn/ov98i4=,266031.0,465,蘇打綠 (Sodagreen),蘇打綠,吳青峰,3.0
05aKo1OG4bYVf1TQkanwNIUL7E3nb7vhNYWJTvGFx40=,374335.0,465,方大同 (Khalil Fong),方大同,方大同,3.0
8Lecz7SF9AaSQAeQ2t8pgKOcRKesYRTBJAGvnBG3aGA=,333902.0,1259,Drake,N. Shebib| R. Jerkins| Fred Jerkins III| Ray J| Aubrey Graham| Michael Peter Olsen| L. Danielsson,,52.0
Yes19FLM4L2VUjovMtnrjJ+6qMhDwW/yUsb2RlgfZaQ=,210964.0,458,鄭淳元 (The One),凃惠源,林秋離/呂程程,3.0
t2d5qNkGJmwQc79h69+h4r/9xgoYlxuOIIjsd+89Zg4=,294939.0,465,林志炫 (Terry Lin),,,3.0
L6w2d0w84FjTvFr+BhMfgu7dZAsGiOqUGmvvxIG3gvQ=,198528.0,458,五月天 (Mayday),阿信/冠佑,阿信,3.0
B9wajpFHVy2YtPSfkIgOhrCzQMP5Ol9Ri0OUXbhlty8=,273763.0,465,陳雷,林志才,林志才,10.0
fEAIgFRWmhXmo6m3ukQeqRksZCcO/7CjkqNckRHiVQo=,179258.0,458,葛仲珊 (MISS KO),Miss Ko| Razor 'n Guido,,3.0
A1A04ZUa5dvkPMcPmoHkPD5apjQM3KBhVlcL/SR3S7Q=,271046.0,465,曾靜玟 (Jing Wen),曾靜玟| 王宏恩,曾靜玟| 王宏恩,3.0
U9kojfZSKaiWOW94PKh1Riyv/zUWxmBRmv0XInQWLGw=,290063.0,458,周杰倫 (Jay Chou),周杰倫,方文山,3.0
WOfQSlzMYTUOab+mK3RdNxy3FBm5ePtQ+yHruHIZYKI=,187898.0,444,Scholar Who Walks the Night,,,31.0
NOmEEA/1XKHBiSOU8ZZll9fq+KlnnyuTCLf546BwWaI=,208004.0,465,Beyoncé,,,52.0
96/kcV3grOwsUat72s1DVKHYJBfA6fp1TPrP4NOhLSo=,225985.0,465,Bruno Mars,,,52.0
T86YHdD4C9JSc274b1IlMkLuNdz4BQRB50fWWE7hx9g=,215144.0,458,周杰倫 (Jay Chou),周杰倫,方文山,3.0
GW+hC1+eoUktfP7ziZGySvrO6GJGTlbt6ZC4k5KVAjg=,237714.0,465,陳芳語 (Kimberley),高愷蔚/余竑龍,葛大為/余竑龍,3.0
WrVBxKvotVYzAKxCxNAGssQ1oCgO0gAJ4sNCfhfdfOY=,198426.0,465,Under Lover (地下情人),楊琳,楊琳,3.0
aoY394/PzhrT1PuJdGyzD3PbkWXRXrfjKiKka0ilVQw=,329769.0,465,彭佳慧 (Julia Peng),Dou Wei,Dou Wei,3.0
i+VG863+oGmMZQ5T1hnd6jr6D7RgRstsePiUoNNpQUw=,255456.0,465,丁噹 (Della),V.K克,陳沒,3.0
XGZrlrHIrxDDLXqhhXMWE/Y2D+SziAkhtF123XqdXMI=,291004.0,465,萬芳,張宇,十一郎,3.0
yHpkzPHLQcZIz1yqaimQMaFpTnug/s0+WcWWDL66fA8=,239020.0,465,飛兒樂團 (F.I.R.),F.I.R.,F.I.R.| Chen Jian-Ning| Xie You-Hui,3.0
CBxOiC24QQYnP4LicfSvPEJfTfzJAqudNLSSnHvK+bE=,202431.0,465,王心凌 (Cyndi Wang),張思爾,林俊傑,3.0
9WLM7T/vChoViLFuw6kjjdHM/3Jmi3tij0KJs5NjQ8U=,305667.0,1259,Eminem,Marshall Mathers| J. Smith| M. Mainieri Jr.| G. McMann,,52.0
Qqx0qq9gZV3CDFJtcLp3xNjW6+lIyMHWUCzdPL0gVvE=,247037.0,465,亦帆 (Canace Wu),方文良 ,方文良 ,3.0
A7xWQbpX8PCSanLLOALjd7Y3VR9FJwN7w9076bKxYeM=,211905.0,444|1259,BIGBANG,TEDDY| G-DRAGON,TEDDY| G-DRAGON,31.0
0r1CZoEJaOO09Qf7wtGsJg+fkttIe5clz1Dg875117c=,196765.0,465,Maroon 5,,,52.0
fDBtAj8rHHCQGeSsDEeT0WA3gSp6p7g3z71981gFuQA=,283951.0,465,5566,Zhou Chuan-Xiong,Chen Xin-Rong,3.0
Btqm9cMHqnL5yq7vVrH1YPVsRyiUN2TPQfBeRQ16au8=,261120.0,465,張智成 (Z-Chen Chang),方炯鑌,管啓源,3.0
MvTJiPNgF2q+7wgC+8xcUuLVeov0gEQL2ldRRw4z+vw=,272509.0,465,八三夭 (The Last Day of Summer 831),,,3.0
esLVtXdGq2bCjwXpc9UqtIVqnSUKIy+LxsgrmBKiywA=,233743.0,458,艾怡良 (Eve Ai),Heng-Jia Xiao,Wei-Jie Zhou,3.0
VgxAgso9okojvzqYixfj5VZU3thDVMlbLPWIwD0b6XM=,246624.0,2157,楊靜,石國人,石國人,10.0
Qt+sfv4DKmrgmmbd6h8Rw8oryyeoW68bp8DHD98nSTs=,266553.0,458,林宥嘉 (Yoga Lin),鄭楠,鄭楠/徐旻鈴,3.0
ObVQRhlzMrHpFS/jINhl1zAzWWwpBD8zuovppJ5PLT0=,228728.0,458,陳嘉樺 (Ella Chen),麻吉弟弟,黃建洲,3.0
MOXUIT68BKX8FJtaf6+4+NUYEe0F7tu4xj/5BFHWTwM=,244924.0,465,王心凌 (Cyndi Wang),曹格,嚴云農/陳思宇/姚小民,3.0
++QfzyM/LiFaCuvkDFK/wJe13ZEMgTgAaVCcolo7nnY=,215016.0,444,TWICE,Black Eyed Win 1,,31.0
KPQ62YBb2hYEHEtKr/upyZ/vhdbBRci42j+AjOierEc=,249614.0,465,莫文蔚 (Karen Mok),Karen Mok,,3.0
iQ4cX4/a1zDyRhISiCjYMxSCimCSkshoJkPW/9P7w8Y=,251297.0,465,吳克群 (Kenji Wu),吳克群,吳克群,3.0
FynUyq0+drmIARmK1JZ/qcjNZ7DKkqTY6/0O0lTzNUI=,287328.0,458,Eric 周興哲,Eric Chou,Eric Chou| Yi-Wei Wu,3.0
fWtBf0GSJnwaWiNisVGnnZjFAT8vmZ8n1SB7FAIlmOQ=,225280.0,465,郭靜 (Claire Kuo),Victor劉偉德/吳夢奇,艾怡良/艷薇,3.0
w/Td3lMd56MVkVwVJZz9xTFNaWzGJYwczZF7+J6+PTs=,256208.0,465,五月天 (Mayday),怪獸,阿信,3.0
l7e+xiAZMWsvxysmebUI3sJErWGyDUbIEB1Nq8jtxVc=,279640.0,465,aMEI (張惠妹),Cho Kyuman| Won Tae Yeon,Jennifer Hsu,3.0
UxlecTuS8HjQUCXQHI7/LjoauHdQFyazr67pX6IM4rA=,258925.0,458,毛鵬懿 (Mao),Mao毛鵬懿,Mao毛鵬懿,3.0
ljtS2z9UNtDmehbGXWjdi6z1FvznJHN9j3Uk0Nxe+so=,348647.0,458,王若琳 (Joanna Wang),Martin Tang,Joanna Wang| Martin Tang,3.0
Pz1TzocJICWjJ33yrQLzr159VoxfYvu9hevIHG6Cft8=,86285.0,921,Quentin Tarantino’s Django Unchained Original Motion Picture Soundtrack,Ennio Morricone,,52.0
+amt5eUdBh2YrMuumPnG4TOcag/gsPGNFC7h8/ODGNs=,274364.0,465,關喆 (Grady Guan),Grady Guan,Ray Wong/Grady Guan,3.0
zQ42nV6yi4mJlCn/6KEjm+SP6pEwUsd3P9fpI8tDiWE=,216600.0,921|465,Various Artists,Heo Sung Jin,Heo Sung Jin/Tae Yoon Mi/Sally/Ji Hoon,31.0
I5gUfDTTgk2SmvWAqudg5wPBmMsGF9Twy6hZhaPOSO8=,274560.0,,魏如萱 (Waa Wei),魏如萱 / 韓立康,李焯雄,3.0
XYqcYGSkCv3Gzn6erg0CdjAVkknDsZ+8tgEC5SxFgIc=,287738.0,465,飛兒樂團 (F.I.R.),A Qiang,A Qiang,3.0
fj7hPk+S8JqQ4plsPsjGShqywNN+6h9YtddR9poTxWM=,194722.0,465,王菲 (Faye Wong),Qian Yu Weng,,3.0
QZBAXY6al7xhjD2fxFWxoZYBPwblMjqax0i611tQTjM=,238341.0,359,The xx,Billy Alessi| Bobby Alessi| Jamie Smith| Martin Ditchum| Oliver Sim| Romy Madley Croft| Sade Adu,,52.0
GMv4tdBrLamT41aoHbEjYFOtOZtYfjER/Rc9/sJswJs=,225024.0,921,莫非，這就是愛情 原聲帶,蔣卓嘉,蔣卓嘉,3.0
PccAw+SDm+T/pIxa0tAXce5lfScFSWHWOzwCr6dXQw8=,272335.0,458,楊凱琳 (Rosie),生命樹_小王子 Xiao-Wang-Zi,吳易緯 Wu| Yi-Wei,3.0
VDstDo5QY4AEUvoEUj2LaAFdHxVqop5kQ+I7YTmEmMQ=,228480.0,458,蔣卓嘉 (GJ),GJ,GJ,3.0
eNRFUWV3MjNcUUdbHFf83tEpurTEKYl7+8m9vkWWGQI=,211882.0,1259,More From Pitch Perfect,Onika Maraj| Nadir Khayat| Carl Anthony Falk| Rami Yacoub| Hector Wayne,,52.0
+mE+fiwOKnVfnAty+OQHFeBkZRlWgLCDxNtHqdqkycA=,319088.0,465,林志炫 (Terry Lin),,,3.0
Wi0kjTBakpXIWBbaT++vmtjDSEo06lhfiVO4KMSF5jc=,149629.0,921,Various Artists,Justin Hurwitz| Benj Pasek| Justin Paul,,52.0
Q+minHX51E+PXPs1VxkIlW+XhmV9ANm2rchEcZ8Wt9k=,262165.0,458,梁文音 (Rachel Liang),Wei-ling Chen,,3.0
Ejd7trY3fmK7RASlxRG274mAJVVOLGPs2GjjVTIU290=,202570.0,465,Namie Amuro (安室奈美恵),Nermin Harambasic/Anne Judith Wik/Ronny Svendsen/Hayley Aitken/Eirik Johansen/Jan Hallvard Larsen,Kanata Okajima/Nermin Harambasic/Anne Judith Wik/Ronny Svendsen/Hayley Aitken/Eirik Johansen/Jan Hallvard Larsen,17.0
U9kojfZSKaiWOW94PKh1Riyv/zUWxmBRmv0XInQWLGw=,290063.0,458,周杰倫 (Jay Chou),周杰倫,方文山,3.0
dBblcCblxZ/fqu94pTStU055+hRvF2oiyDEq0qHIfiA=,231653.0,444|1259,BIGBANG,TEDDY| G-DRAGON| R.TEE,TEDDY| G-DRAGON| T.O.P,31.0
BAOzt4RE8plfZS0SihqmNdHkxJlPCeF0TAEACTehowA=,277315.0,465,A-Lin,,,3.0
750RprmFfLV0bymtDH88g24pLZGVi5VpBAI300P6UOA=,258298.0,465,兄弟本色G.U.T.S. (姚中仁、張震嶽、頑童MJ116),姚中仁 MC HotDog 陳昱榕 Ｅ-SO 周文傑 KENZY 林睦淵,姚中仁 MC HotDog 陳昱榕 Ｅ-SO 周文傑 KENZY 林睦淵,3.0
ofqMCLCMtBo/sFM3e5NR3+lKn1qntdAGhcWGSHvF40o=,234266.0,465,品冠 (Victor Wong),張簡君偉,何啟弘,3.0
RyIbHTTcQfwf84rzU11DxFB07y3dw55KuY2qnGbm8bw=,168414.0,465,Miley Cyrus,Miley Cyrus| Antonina Armato| Tim James| Marek Pompetzki| Paul-NZA,,52.0
JgnPCzYs7cnT/mhw1Ga5ZdXcbAClFuo7w72lxISvZNs=,241057.0,465,朱俐靜 (Miu Chu),陳彥允,陳彥允,3.0
JSvhT4io6LGVkNj+BYtIKXBxxtvDxf2AGNdhb1mMcQw=,285048.0,465,吳克群 (Kenji Wu),吳克群,吳克群,3.0
7H2IrlPrvdofbRwMcUZXhdyAwKWYwh6LcMHeqTdEqm8=,235102.0,465,BIGBANG,,,31.0
y+adFKnpIfadSsvE05CkkarBqOsc4NV0dJ/1PfcWPzk=,241685.0,465,CNBLUE,,,31.0
dPHggLx4W3ZBmqYHQut3zXymSXbAYR28JOEZmkBVKFI=,272822.0,465,丁噹 (Della),劉沁,黃婷 / 劉沁,3.0
rvog3fGTToOyypInaiJP2HfqAW9vdOXiV6sVgyUwSX8=,259134.0,444,Apink,Kim Jin Hwan,,31.0
Qp0lJRFgDvyIEpxzbaSEKxZuso7bC87Bp71PjFh3V0I=,303394.0,437,Yuna Ito (伊藤由奈),Maika Shiratori,Maika Shiratori,17.0
TKbzC6puIK4v8pNKfsuzZh8vKEr/w51ZIDekTiKMSao=,216398.0,444,Ravi (feat. SAM&SP3CK),Ravi|  SAM&SP3CK,Ravi,31.0
vLvRGCAj8JzTLygSB20eqIL6hSTzE7gf4hyYAguZp0k=,256313.0,458,周杰倫 (Jay Chou),周杰倫,方文山,3.0
7zFV1bMlN//PbeZut5RL6SnRlZ7/9nBKIXf/dzhK9kM=,208700.0,465,Shawn Mendes,Shawn Mendes| Teddy Geiger| Danny Parker| Ilsey Juber,,52.0
aT15kFUve6UDVOkFpgbzYr6aD7cchbcV6naJdslPHPA=,324649.0,465,劉力揚 (Jeno liu),,,3.0
fqdbZhgR/MPkVt2XRe4LvC5FBKzZb3c4XreXYx6V0DE=,294528.0,921,乱彈阿翔 (Luantan Ascent),乱彈阿翔,乱彈阿翔,3.0
vLvRGCAj8JzTLygSB20eqIL6hSTzE7gf4hyYAguZp0k=,256313.0,458,周杰倫 (Jay Chou),周杰倫,方文山,3.0
a9D+qtp5dkwrzum8olSjfFkceCFE8jK62iJYYW1Bwsk=,265926.0,458,周杰倫 (Jay Chou),周杰倫,方文山,3.0
qET1d64Au26Q9V77S9svL+OJav9XyyvtCbWjIheMyzs=,260179.0,465,羊毛與千葉花,,,17.0
EFLnxRnjLVc4YJ4WvHGPP3S+KW5Y19VWA/ky469TC2A=,218984.0,465,蕭敬騰 (Jam Hsiao),陳奐仁,曹宇棠,3.0
0oAdi1GOOk2E6F0ObIqIzYS3quhfJUEUrKGfHffE9rk=,237505.0,465,梁靜茹 (Fish Leong),彭學斌,陳沒,3.0
UZ3dBhXYs3u2VWiwH9VQYBWnp1hi25EmxuK8JISoSZU=,270741.0,465,Mark Ronson feat. Bruno Mars,馬克朗森|Philip Lawrence|Jeff Bhasker,馬克朗森|Philip Lawrence|Jeff Bhasker,52.0
w/FxBNzJQST/V+cGmDT0EsGWF21uHaLwCwhERYorKak=,119126.0,437,Aimer,Kenji Tamai| Masahiro Tobinai,,17.0
DLBDZhOoW7zd7GBV99bi92ZXYUS26lzV+jJKbHshP5c=,261224.0,465,薛之謙,薛之謙,薛之謙,3.0
edlow+cUeR+1RqGQ87VV7D3gqMw0amQYGEZZDm+sm7Q=,303856.0,465,曾沛慈 (Pets Tseng),黃柏勳,BOSS、Jerry Feng,3.0
y9Rq6g5e0m073lF291YvrFNvT/6BeFpNtZBtIBKC32o=,223356.0,465,Miley Cyrus,Miley Cyrus,Miley Cyrus,52.0
s6aqGtWWZziNHpqzAhXe7lSlZQ60hnp9Xm1tlSM82+g=,304483.0,465,五月天 (Mayday),,,3.0
CTxJ6zORqQ0lzPr9Bbf9xJH/bbsSgkDmJB/Rvtbz9Q4=,235584.0,458,容祖兒 (Joey Yung),DJ Freak,陳天佑,3.0
oqR97zcitD7ldhSWa/IWkCUwS+qIbWSwKD+O8NBxAM4=,233325.0,275|1572|359,Sum 41,Deryck Whibley,,52.0
G2CpWWEULnFzDcljZ7ZbPbCAuJgLOTv+elLNcaPTCo4=,211022.0,465,Energy,Baek Kyung Song| Perry,,3.0
A0t3F/l/3A5UvyPnNQNkrwJuW4vH7f/ttZZ9ud7eWx8=,185364.0,465,MAJOR LAZER,Benny Blanco| Diplo| Jr Blender| King Henry,,52.0
8CKnCshQ6/wAJUXU4knU3vdHN/RFQxE3hY473K4AFJw=,253596.0,465,蔡秋鳳,徐嘉良,李岩修,10.0
iiifj//EcKnociT6W3nBASJygGe/TyFB41UD1bTtnU0=,299258.0,465,徐佳瑩 (Lala Hsu),徐佳瑩,徐佳瑩,3.0
HqPhe5yibJ22XYUpSj0t6fBezy1jEscmLvrBAVR++JE=,246909.0,1259,熱狗 (MC HotDog),姚中仁,姚中仁,3.0
FEoodLAjOMSYgJ0voazbqZWDKey5dC5XYwIxLWDUWe0=,198716.0,465,羅志祥 (Show Lo),,,3.0
ikMwb/NDfdL7ls8LlF1jNBmVFpMO2zf1731s93HBIiw=,245237.0,465,GD X TAEYANG,G-DRAGON | FLIPTONES|  FREEDO,G-DRAGON,31.0
/QDDiyMuq5CADu5b9HCMnrQa5/MfP3iEJOKn4GN36b0=,210558.0,465,Girls' Generation (少女時代),,,31.0
SZo+9Ax4vv954SmTLPyDoYPnM7ElDsa+kQ5NDSG+/Uw=,238762.0,1259,Eminem,,,52.0
7EnDBkQYJpipCyRd9JBsug4iKnfAunUXc14/96cNotg=,282122.0,458,聽見下雨的聲音 電影原聲帶,周杰倫,方文山,3.0
FLMcXsEduNLwe4UHriMZIiEKENv9qozhj64CaMorf44=,272416.0,465,蘇打綠 (Sodagreen),吳青峰,吳青峰,3.0
V/uL/5EdCK+1EQCBqoiFdS1XLJAY5CqSTknQ5Q+FWE8=,236982.0,465,張韶涵 (Angela Chang),陳忠義,姚若龍,3.0
jBZBYugMwHamJngPoHs9LA2Aw0wxRYjZGux/dvYe5EU=,273972.0,458,周杰倫 (Jay Chou),周杰倫,方文山,3.0
qxDl7URNa8pfCbbdoMNE0cHrU1+hMSIdyqhOGvQo69M=,191904.0,458,唐漢霄,唐漢霄,唐漢霄,3.0
QUkg+mHWe0a4cC3OtXrToucBJhLAGUXQ8E9R+GVoLSs=,307525.0,465,陳綺貞 (Cheer Chen),,,3.0
ucAsZ2NApZcvzFyhH1himmmRjDJZivc9n2SIX5S/KWs=,246804.0,2157,江蕙 (Jody Jiang),鄭進一,鄭進一\陳維祥,10.0
KZ5hwP74wRO6kRapVIprwodtNdVD2EVD3hkZmmyXFPk=,233685.0,465,Justin Bieber,Justin Bieber| Ed Sheeran| Benjamin Joseph Levin,,52.0
UmuS3KqYMZIchptLeL7MuyLLFJv91YnOqBV/Y5MW4a4=,258612.0,465,郭采潔 (Amber Kuo),方炯嘉,趙智昇,3.0
bt/FAlG2FCu+gyXE8PATbejp0dJZgzxtAhWM+2pdyBs=,318531.0,1609|2107,David Guetta,David Guetta| Frédéric Riesterer,,52.0
zx4aCmk+b/uPmvESsG8ekvi7qWmifSPNMXg1i8wyG8Q=,264150.0,458,艾怡良 (Eve Ai),Jun-Wei Zhang-Jian,Eve Ai| Jun-Wei Zhang-Jian,3.0
3jM1p/jLKqiw+DegHJ3WtkO8Y6Y7MUWfSQ9cA60LTko=,212741.0,465,aMEI (張惠妹),宋念宇,李若君,3.0
toYUdrvhttKT2JvJXISdbwhhGv3lIa6GL5fFVLcd580=,217652.0,465,羅志祥 (Show Lo),,,3.0
+BlpRLDC+LUmqkSRHR78Nm5JyzO68lP8g+iuOuBS/6Q=,133259.0,921,佐橋俊彦,佐橋俊彦,,17.0
BAOzt4RE8plfZS0SihqmNdHkxJlPCeF0TAEACTehowA=,277315.0,465,A-Lin,,,3.0
J4qKkLIoW7aYACuTupHLAPZYmRp08en1AEux+GSUzdw=,212750.0,1616|1609,Alan Walker,Alan Walker| Jesper Borgen| Anders Froen| Gunnar Greve,Alan Walker| Jesper Borgen| Anders Froen| Gunnar Greve,52.0
Wn5ltxI7NsFk4xGFHOFXv2ajWU9HmuEgDF+xs1EJpFo=,230138.0,465,Bruno Mars,Lawrence| Levine| Mars,,52.0
kUk1DOFivM4g5B1k/2G2fIN145htr33eosd0W6Rm8MU=,77400.0,921,Max Richter,Max Richter,,52.0
s/ClRxcltwL8vOKm8vSsPFBsOkjeYG5QDMiG0fXyLD4=,236251.0,465,陳昇 (Bobby Chen),,,3.0
atk19KYpZn/23u5r56F8AKmrlNdl6TvS6H2173e7C6E=,389746.0,465,蘇打綠 (Sodagreen),吳青峰,吳青峰,3.0
YFMxe+jGDWJi8w8yRv50RTVg8yAUQ2mvrPhD2ayh50I=,259761.0,921,Various Artists,Tank,施人誠,3.0
Rm/98auv0Zf4pj/FOzp8Ny8duHeOyTmkPenl1L5SMHY=,262478.0,465,aMEI (張惠妹),張雨生,張雨生,3.0
750RprmFfLV0bymtDH88g24pLZGVi5VpBAI300P6UOA=,258298.0,465,兄弟本色G.U.T.S. (姚中仁、張震嶽、頑童MJ116),姚中仁 MC HotDog 陳昱榕 Ｅ-SO 周文傑 KENZY 林睦淵,姚中仁 MC HotDog 陳昱榕 Ｅ-SO 周文傑 KENZY 林睦淵,3.0
Y/z+Ier18BdFfA9VYneo01g5mmUAuJ5v/DIR0pntKkc=,249521.0,465,范瑋琪 (Christine Fan),陳小霞,姚若龍,3.0
+VfSWb5odIbZ5aq8BhF4otYpRfQR2AkI2sEGUU/s41M=,258298.0,465,楊丞琳 (Rainie Yang),左安安,Wonderful,3.0
gJ9MbzFNRb/bS9shGEULsl7+1UjFsO3cHiQ2qfomNO8=,326495.0,786|947,李欣芸 (CinCin Lee),董運昌,,-1.0
bktn6KYfgcM5ZUYTMGaAxKmzC7GcDA8Qx4ePU1V/gUs=,181054.0,1609,Various Artists,,,52.0
47pGFoYi5VTT/WA65+36GhRc8LDZy5sovGCINjrMz7c=,259448.0,465,梁靜茹 (Fish Leong),周谷淳,黃婷 / 吳佳穎,3.0
QG1BveNBCBZZ+S/nl/V7DiA4P5VU+KjEbylaqqS3ZnI=,177815.0,444,Six Bomb,,,31.0
Buba78BsLQmI2tXl2sF4bDPHEVpNbDJ0vA2D/LROuuw=,226089.0,465,韓紅,梁翹柏,李焯雄,3.0
3VkD5ekIf5duJm1hmYTZlXjyl0zqV8wCzuAh3uocfCg=,217730.0,465,CHARLIE PUTH,,,52.0
4Wqya2VomeHkHhADNkHS1SKUS2yyCOLqseDimmHLbE0=,233952.0,465,江美琪 (Maggie chiang),江美琪,葛大為,3.0
YyXSK6KjOJ7zvslarn7SAxR/D5KiifDFYcFdsCcOrbM=,157466.0,465,五月天 (Mayday),陳信宏,陳信宏,3.0
g685OP5tA8PKlfHuEC/fsdtG/KFG0ZIkOJHQzWpzSEM=,154737.0,2122,Art Tatum,Fats Waller| Andy Razaf| Harry Brooks,,-1.0
VkFkHYEoqN5IQV2NobeWitjVesgdJNUkRVsDmBJAA+U=,248732.0,921,Various Artists,Leonard Cohen,,52.0
g0VKuMToB4/UM4Sveqy5IzjnnHAH5yMXnm02jcVxas4=,343562.0,465,陳勢安 (Andrew Tan),宋世堯,天才,3.0
n0cUgeKWCHsqOnVNQ9Ely1c7yp7cy0Y7QAduosATi7A=,250305.0,1609,Skrillex| Diplo,,,-1.0
r5BnHxvuPlLjwr4MHf3dF3yUY+NVS6rHrkVG7wVZ1uE=,250218.0,465,Various Artists,Max Martin| Ilya Salmanzadeh| Savan Kotecha| Ali Payami| Tove Lo,,52.0
w8/LkAAMQQ2COwBSf3mCDgUE8shbhPrA22R0vhGL/7Y=,193515.0,465,羅志祥 (Show Lo),,,3.0
CTwL9Gnx6QsaZ6+ygo/VHirN/XZKxlUJEB2VGQX8yjg=,223399.0,458,周杰倫 (Jay Chou),周杰倫,周杰倫,3.0
41w5hWt9IL2GXa5xSEufntyBY+gvOKP7bboqpv0pcYU=,303856.0,465,飛兒樂團 (F.I.R.),Fir,F.I.R./Xie You-Hui,3.0
GGzyFh0L9O3OyLctXY2JngpteYKmqPY4xgMjsfqq2os=,239676.0,465,Sean Kingston,,,52.0
L7xqBqIK1n6ygqHKbzrhYkUXpTHU36cjkS51IXL0/34=,281495.0,465,梁靜茹 (Fish Leong),,,3.0
SkrnQEebvWdP9jNzPbH5q4atY732MDnJQ1PM/2h3dUU=,283324.0,465,任賢齊 (Richie Jen),Ji Mu Yu,Ji Mu Yu,3.0
87Toi2ureFUDgzGocR+q7FYaFIEqvS1M+D1q5GIwUvw=,164026.0,2122,The Village Stompers,,,-1.0
nLSD1C3Lw8VnrzV1M5vXj9WDQgcTsUbt/ylc0NCpc6w=,291596.0,465,信 (Shin),方炯鑌,姚若龍,3.0
aNlOu0IvZoxuNSoim6F83zOzegvGhXeENP+lBoTzJbg=,212462.0,465,Backstreet Boys,,,52.0
JiY2ckGkra5KGchu3Rh6KPH9FL2J0tTmAB3pGyVi4BQ=,238341.0,458,孫盛希 (Shi Shi),孫盛希 / Skot Suyama 陶山,肆一,3.0
HzCFc9gU/AuYNF1ld1ZlyeCpQvVLTonc8+ZrUAidmmY=,244459.0,458,楊丞琳 (Rainie Yang),No Name Yu Quan Bin,,3.0
m1ZlFYj1xB10+BRzOi/05z06h7dbQeEF6cCGmCxdjko=,263810.0,359,Coldplay,,,52.0
Db3EOgOqLwTamNZQHsLOASsX+VDwC8L7/9vl8/gOplE=,306991.0,458,艾怡良 (Eve Ai),Eve Ai,Eve Ai,3.0
syMOxpgKepmGSuD4tRGAWDrEVNJqrKVcE+Ic0icQ/ws=,365165.0,465,獅子合唱團 (Lion),Jam Hsiao,Jam Hsiao,3.0
Hl6EBpUuCKh8k8Mzao5hml03O4q0syx+7atSC3vEvok=,230922.0,465,Maroon 5,,,52.0
YHytJMWqcZA9NVFb4d87zd6juTBHxkueCpHx2w1E9Cc=,252958.0,465,江蕙 (Jody Jiang),,,10.0
Wyi6AJkhiv7+zJOApGf8F6u9rrtSfiMqbXSwQCQL45Y=,274076.0,465,小虎隊,李子恆,李子恆,3.0
43Qm2YzsP99P5wm37B1JIhezUcQ/1CDjYlQx6rBbz2U=,346272.0,458,五月天 (Mayday),怪獸,阿信,3.0
YNAPp5uHf2RpJPsq7y57Ns8y7M0EN+80puUAFXAXQFE=,214727.0,437,Various Artists,真崎 修,TANGERINE.,17.0
l2u18R+lOefo5sletAPe1+dlk5/BdlvWQcTutj/4pHk=,222040.0,465|430,Alex Goot,Max Martin| Shellback| Taylor Swift,,52.0
QxTPqdAOgY51jF1ydDhoYAUG1HD+VWDai5CHK8lspnQ=,258403.0,465,林俊傑 (JJ Lin),林俊傑,林怡鳳,3.0
wZZcDl9tg9cFg+gcNu8+LCJWba///17JwXrXywv1bD0=,233883.0,1609,The Chainsmokers,Andrew Taggart|Charlee Sara Nyman,Andrew Taggart|Charlee Sara Nyman,52.0
e6FCxxmxgxPSZXeu/6lypqg5kerih502l2FmLWS2KR0=,192888.0,2022,滅火器 (Fire EX.),,,3.0
ra6TLz6Y37OSFOqg4aCvjV7nalatCwZdQvoJRMwSNvk=,220734.0,465,Bruno Mars,Bruno Mars| Khari Cain,,52.0
CDYpiKyRhHz6bJJsCBWv4z3wrqOkf1XhJ6AJFjD3vyQ=,269952.0,458,鍾鎮宇 (Justin Chung),鍾鎮宇,鍾鎮宇,3.0
GaotFsFJVkUogcm50mySMEOQrbygpcEKajMBJzXFntQ=,256940.0,458,田馥甄 (Hebe),鄭楠,藍小邪,3.0
43Qm2YzsP99P5wm37B1JIhezUcQ/1CDjYlQx6rBbz2U=,346272.0,458,五月天 (Mayday),怪獸,阿信,3.0
35dx60z4m4+Lg+qIS0l2A8vspbthqnpTylWUu51jW+4=,275017.0,465,Under Lover (地下情人),楊琳,玖壹壹 洪春風/蕭昱峋,3.0
HRg8zzy3PcS4sBcZIFOcUL4uCqg7SurUslUQyF2op+o=,204156.0,465,Pitbull,Armando C. Perez|Lukasz Gottwald|Henry Walter|Jamie Sanderson|Breyan Stanley Isaac|Priscilla Hamilton|Kesha Sebert|Lee Oskar|Keri Oskar|Greg Errico,Armando C. Perez|Lukasz Gottwald|Henry Walter|Jamie Sanderson|Breyan Stanley Isaac|Priscilla Hamilton|Kesha Sebert|Lee Oskar|Keri Oskar|Greg Errico|Pebe Sebert,52.0
7hLvow2TyyWvcvQVRtM65yccL2Z9kOfbAEehLAWOlik=,247013.0,465,小宇-宋念宇,宋念宇,曹宇棠,3.0
M9rAajz4dYuRhZ7jLvf9RRayVA3os61X/XXHEuW4giA=,265848.0,465,林俊傑 (JJ Lin),JJ Lin,Lin Qiu Li,3.0
