msno,city,bd,gender,registered_via,registration_init_time,expiration_date
nGNt0huNRIKmHPJ57BT4I+f7wq1Sr+c2BgdwLiHtL8E=,13,25,male,9,20110520,20171027
9UwLAO1BjlT/BxrhJEo7tJsFkav5BbzuJ+glUgZdKIA=,1,0,,7,20150820,20170727
5LGtbWKwKifap3ECM6HO04gPY339RM0oF7D/MfWzUxg=,18,31,male,9,20081202,20171030
tkPgkgVvAjrrpFbGTfRAxoNjz5vr176Z1s31wZXCmFU=,1,62,male,4,20170114,20170120
uORBfqLqAYTh0trT7Lt7aSYInXd8Oj4Po+S5ycp8IXo=,1,0,,7,20130914,20170922
5CfIBagi+JreveeEKmYR4xXWtixgnEIQBIrI7wwHRDc=,1,0,,4,20160413,20170114
eCHw8jyh9ayzP9P6kbE/gzlSj10EvA6GX7SYiXryj+g=,13,23,,9,20140617,20170921
7q7V8tDQoNkdXFwf/mtHQ5ODdKxcazZk487mSgjsPfs=,22,22,female,3,20150408,20170919
d4rigdmeA9HdO89XP4T85N1+5hpBW0jiRJMofyvromk=,22,0,,9,20141227,20171029
Yrzi78budOw1WHFDTrXZHUkpMtho/o4+vi/pYkVPB7I=,5,28,male,7,20141130,20170930
P3tJU/DjIEbh0ucnC1KT8wojenDDSwx+blB8pFp/KeE=,18,21,female,9,20091206,20180617
Sxe3BuO7PBrPkbq/rxg7fK6pyiG/4EspaJNOUHPwKZw=,1,0,,9,20150316,20161120
nh4QlFokzlb+16D9H0/csJpHhLx45Qc5rDTq30QeL1s=,13,36,male,9,20060506,20170308
3GuQIuclKSINQKZzvacpUO613V2N2paI+nUa44See6E=,1,0,,7,20110125,20170930
HqZdZv4gtGaKmzSEovcu2YLCMn7FHYFqPHv+lwhDAG4=,15,30,male,9,20150506,20171206
8reMK0rBm8GFcqNGedGTWsOmaQt32CubXkF8BgQeTEk=,1,0,,7,20111216,20170915
8sEEszoN7JW047C9Qt5XN29r7UJwsb5J6RWTz8gLlqE=,1,0,,7,20130604,20171004
Gy6CyGyoJiWMeSDbx03fm1vZz9JDa0wi0MGWERByj3E=,13,22,female,9,20141022,20170917
jTMBy+TdGnHUeqfAFUtQ/2T/vwuLcm0rhrzH+FJRTI8=,1,0,,7,20100911,20170930
2JIL6DhIftc4ppasqLBX3vyGO33lAlTZmJ9CsqytDlc=,1,0,,7,20150502,20170917
RKhyWpAekzlhIqQlZ2D7j7SKkrdDGdOudT3hUOrnjZg=,1,0,,4,20161218,20161221
UAqJe7/70o5+o51+4+HXvXHWNg8bOPQer6Jp9Yy7g/I=,3,23,female,7,20140917,20170914
9O0C/OkJj+j+FZbSFgc/Q/VaopXYXfEBTZ7kUVKSJRg=,1,0,,7,20150305,20171004
JufssfZs4r20LiMFT85eXBxyzdTrsJGL1tG+cvJ0ebY=,1,0,,4,20151125,20170615
hAgWceaHbNrHyzsZxynwg2N0QtBiOD4/wl+7gxe9FHE=,1,0,,7,20150117,20170930
9IU05+coWArqAw1B5vI4kqt1t57uzQgA+cQiLmea2ZA=,13,33,female,4,20160920,20170124
8DnS/04ZDNNDfXXT8EV/7FrQFlSdOUonaN3E4SnsJGE=,1,0,,7,20150607,20170916
PXlrK0P3qiejREl0WVYgSVF1ll+AZhfBJ+wu2Hc/AfU=,1,0,,7,20131115,20170918
+LA1Ana39J4LFb+bRQJrdYsbTaeNGgFccPq0NsgTmhU=,10,30,male,9,20060413,20170924
V8pNUizcKwTRuSQAtzXJBAJ7B8cyf0EegXkljvIvFqo=,5,30,,9,20130303,20181006
BkDFNVWWURVS5/+2LXnyYMTo1ZZAAst/AqvOVTXUeGc=,13,37,male,9,20040802,20170930
WmYmk9nBqdTOaz/vKcOe5kYdLy/SAJ9CCh30sOAzX9A=,1,0,,7,20130912,20170915
MRvAkSjCoRKtNW/hKz4f0s1JenxRvHIkf9Ld8A2EMsc=,5,21,male,3,20130119,20180430
5MFi2/xVypntwM29rK9q2PqgDZycaPCFa6wp0vdWYxQ=,1,0,,7,20151221,20170920
z/E9KdMGlU39BtKWy1S5ch8Ou+ye+Ee3t0JWltxSBNc=,12,32,female,9,20070420,20180715
Pfgu/51df0rdjqbs6PsXKNsvkpdSTGQxF5Xlqm5gm/E=,1,0,,7,20131227,20170923
NjyWbu80f3YZLkKtGiknoJ8BIKzufk00T/wxBClmfhc=,1,0,male,3,20141217,20170908
yi6UdRmVSmgfOTmDxawQZIoPs+dSHoly/azNv72D6JQ=,1,0,,7,20150920,20170705
Sl3KC604P/+6P7E/Xkdtma3j4bEUxP+pxl3PE4cZmxM=,1,0,,7,20110603,20171103
PtgvmwYcoKTcoTrC9cY8NLZRIeAyj79r4OdK5E3/jHk=,1,0,,7,20160607,20171006
UIAkrA9+wTjYdvUrP48T5rYPurNag7T5+O/PmqKTNzg=,1,0,,7,20111030,20170924
X1XyOLztcV4CRk8yObg3st/4lRKWdmVGJHwCjRZSCzs=,1,0,,9,20160405,20171210
6kgUlHuHRRqh5tYlYIvsAP/5xki4Y0fNjNGoKYV1Jvo=,1,0,,7,20161026,20170930
LdjTJPEaELKfrl3Y4rpEFX8rcxpTAnx+V2LDMEAPHHc=,13,49,female,9,20101001,20171002
CC0GF8erST7MA/I+Tdzz/xX+w4tDWKUaQWfSMhyXPp0=,13,28,male,3,20140815,20180316
/ne0wN9P/KfDwVz34BC+oEDckmpjxBM9UqsI9UIZccQ=,5,31,female,9,20160316,20170705
HqgTkGfDO0wyGWOm8FfpqXAIkRdES0VYuWS3jXyPhZ8=,17,48,male,9,20061111,20170930
Uuj7Y/VKwKjdQorcIEoxbI5ifh7KUn2D44vruUsq4Bo=,1,0,,7,20160609,20170908
MhfYymWudtrJLvvEnJMIMMq3rKD+bRTuqmL9UbF+JBg=,1,0,,7,20120516,20170919
HfVrxfpxOJuQ4FofEFxdlwm9yvaoy8y0JOH3GaQ/RTs=,13,24,male,9,20081002,20180303
baemFqI4x+fpHweCJQeb64jdSmOWUKkJuwK5BrgcsX0=,1,0,,3,20130520,20171001
aI2KG6j7VtG7MFbbmlP/wVSJPykMCTki8YwrenxCrOA=,5,34,male,9,20071009,20171001
F38KGexNk7Md8S4EFVIX5TvhoLDzrcTEV52RfP+0M+E=,5,23,male,3,20141001,20180108
fh8j9kHu1ALpGZ+SCPGxd8Vp2INl7LF2d5d7SpTs0j0=,1,0,,7,20111229,20171005
G7INYYnBPx4sEEPwavPX9iHG6pbIFesK/NnxqMd+buM=,1,0,,7,20161017,20170916
gkhevcq9A1paVvWv7HoOF8NkdyUMeDdYJEDKKAyAP/E=,13,32,female,9,20130214,20171025
TZeRGYCDlrMkuP3PxIcOLQA6SN+lW8vk36fUgjc/cS4=,12,29,female,7,20110308,20170923
a6p1OdAbBYCy84jvDnpJctxhSFMq7Cyz2oNJyfpkR5w=,6,21,female,3,20141021,20180401
WXtl5QwFeuKKhyAJS6MyFHYPrEu1FeEhR5kyYytyUKw=,5,25,female,9,20041017,20171002
IoXHIEpKmIVuggGPsanHMf+SmNyHGKq4PbN7B2DrWbY=,4,28,,3,20130430,20170910
CLA1lUzSuotN/IST3UujAgYTCta7lCaktdZ0ZWr/TKk=,1,0,,7,20100918,20171008
wOP2RYdLECfcc07RHA+2tQf/PN11lfOWay4y1zY1H9s=,5,18,female,9,20111121,20171014
Gz/bwq6vWwkm5QQOCd3ftP4F4mMthEFGf3ztaXgm6e0=,1,0,,7,20130902,20170914
wsFBmQdZv5FrtzyzvIGuZJot/n70OxiOcvfoCgIwRy8=,13,32,female,7,20101213,20171005
gaSM1sBqlPrsGRWBtqhN3Px/+/+dPIFYbj9vuSB8Zws=,1,0,,7,20111110,20170910
bFbcmo4sSznnncvV6EJxRc+CbGesqeaWQEaMEkLJw7M=,1,0,,7,20131209,20170913
SCMMmFfBVolDfHThfZZ00SuHRx/zw/h0g+uMFzImSwM=,1,0,,9,20150525,20170917
qsqSF3Vdoq3/K+5ixLV5Inym1cCQw8i0ghDqyRaOJm8=,15,32,female,9,20101210,20171229
z5PZEIa+dEgK69c4DBNzR40BqcnHAB7nZSmgCJTJ7wI=,4,20,female,7,20141231,20170930
9kD0hxh+XHVrI9rjfO3EQUNwear38aD64x1MzmBJAkE=,13,23,female,3,20140322,20171030
AU9kRhXMb7CGkBzDog841kNe5aQuCEuOvACoOqecfL8=,1,0,,7,20140203,20171004
ZTvy1MN5I+lfPUzhnVTJg7SuNyzkwKCbo2Oc4gG9S6s=,8,17,male,3,20140815,20171002
ZAOxGtuMC1thfmhOn/Ozf6Tl2CVHzi+GXGFGS6x7fYs=,1,0,,9,20160329,20170625
nh3ZdVMDvmXLGHG8rRmxVuJvzHcT2MWfNxBl4EM/0nA=,1,0,,7,20150720,20170920
fOBl3Y85en1YGX0FyxiMcMVfWfDis/56vftSSa/WyPI=,4,25,male,9,20100911,20171013
TxneOykZ/MOIbQmA/aJ4EUQUIR9r+Egt6TNQu0WgwpA=,4,31,male,9,20070512,20170923
pRjPw3B8ePs+ATDEmcPGNPBfyjxfYl/Ne3ZQfLJAavc=,1,0,,7,20151106,20171003
HY2SMydavaRT/3W79/xW6Ca8ISy/vaBbauZlAjLwtQw=,14,19,male,9,20100430,20170930
16uxGWhiTKElpEKuJXIhImbhSxZr0OitvAee71aiGkk=,18,18,male,3,20150619,20170611
MXyw80/dgr9KY8HqbOk1DWkcD3Tu4pzlXzx+apnylws=,12,0,,9,20140112,20170617
41QUGPb3b+1Hfeig9+50kBX+3bDY5hqaYXTPow7Qm6E=,1,0,,7,20151215,20171007
kZwYuBf4ePWgGx80OUOsdMfexGHSD95wH5pZNXxrK1Y=,13,26,male,9,20111204,20171006
a1d2KnoIq+/QdPaHUojFU7jnze1HDUxu5VFHJ2hti2w=,1,0,,7,20160422,20170921
SIkJtZ/oYjk+LMyzAf2GEFMwnUvvxpy03JzuObWqxrk=,13,33,male,7,20151217,20170917
gotlbi8l/IokEGA9U35rl5VyYjCp/ZzCLaqF8xLBTnU=,6,21,female,3,20131023,20170718
Tw86FU0L0XzrEn5tuCRftgFooJ+a2fVNbAKSN74GlIA=,13,21,male,9,20110523,20170910
mABeLHxG2RNp+rfHh4RDGt/EVl/DO7SChhj4Sz2ICVo=,13,0,,3,20130311,20171004
JJ0P/w1q0dYakU4x0RKJKlq5VItR0WtkKw6oWZcy1Mk=,6,24,female,4,20170120,20170222
Z/tyrTCxVgO6o88vZ7uclJJE8ZYx6tbkmYLic5RTYGY=,8,25,female,3,20141114,20170911
PhlIIbDeVbw1plduVLm5RzRWWZGVP6/NiSbgAhcx/hE=,1,0,,4,20170107,20170110
yeGLoZOH/vrhGnBWP98Vmxt39sVwB0G6RfqgluJ0q28=,13,25,female,9,20101110,20170908
ZMhfGexHTvycVU1QLCYFnHYXl5kUXEIuRcVYTYC8lok=,5,24,female,3,20140928,20170810
j6VU4YkCjUdIW4YEbaKuUVx+UqFMKt5wERHt1QPkPXg=,5,22,male,9,20090818,20171001
baemFqI4x+fpHweCJQeb64jdSmOWUKkJuwK5BrgcsX0=,1,0,,3,20130520,20171001
F+j6T/G4LfKBXPObhXXPpnaLjlA0GFT5Gj1WJPxuvKU=,1,0,,3,20130202,20170911
GIzqTc2Npb7Yk4XvIzaVmCASotlZffmqdmB6YWYtUIc=,14,0,,4,20170113,20170916
IErp6N85wXqs2fApqa1bZjJEECOcoW2YiEVuZ7IvGpI=,22,20,female,7,20110103,20171003
hJf7bWEYgCs9kn8fXuVaZd2/Stb7oGNHgIOs/NVPuk0=,13,25,female,9,20140520,20170115
CPauntuIOJNtyG1vvUzqBM7+8mNC6TLTcu0LLeP+0Zo=,1,0,,4,20170102,20170105
E9VF50E63LkTv1jd46XYvz084NXnEFrPreoDBVl6blQ=,1,0,,3,20121214,20121221
8MW62BhPbNYKC1+gSrlHTq1GsieMZjSDqSSSYlVWvBU=,13,32,female,3,20130417,20170930
a178wcQ5poHhNw0z5LRfFvfDoevx4TYid2XyX7RNrWE=,1,0,,7,20160626,20170930
lxuCklXPpAMU817iE62JoHWGsUy85kz5fkLCZrAspl4=,13,40,male,9,20090921,20170930
qY3s/8U7aq6blfzXkWEztzBPgeriSjTDSM7UeNiwLsY=,5,20,female,3,20130809,20180627
7xiBI5xU3P2/IiR9teB7jySfzWo96JGikGajteLd3Cs=,5,41,male,7,20130909,20170923
eMbclE/645DW03F4EF7RFOTSJZwydtrnpyU2vSnZxQQ=,1,0,,4,20161218,20161221
YI7NDWU6ugpviYCTjm9xcB8+7FN4g7NkK1/L6768ASI=,13,22,female,9,20111129,20170930
rmYGlOiJgX9iTMg+w9yjwhDsA41xD8esfb/4QIsy300=,1,0,,7,20160618,20170917
3XeL4/FZEXzS942VswTYTU61utpx16ntP6CKtDmD1qk=,13,34,male,3,20120606,20170930
rRUTKZAVxGBh5XRUk+Lk/b/gHcAOsbk1hiQiEfubDh4=,13,26,male,7,20110706,20171006
E3t8l0FitdM/9AQwIdX3y28bA1U/Wo2dBRJyEqO+wEY=,11,24,female,9,20170112,20180116
9rCr7Jvk+xx4yPyqoXHISPBN7T9Dxgajlu+ab8JL8Qw=,4,27,male,9,20100511,20171003
5BOMRqtgMZDMGoVZVn2w1KuSLbVUJDED1sehP6aqpP8=,22,23,male,4,20160912,20170714
uKg9h4w3vN3A473AXKNVS4lP9LoxdQmE6aPlcdmtDEc=,22,21,male,7,20130308,20170930
vUzJAyFEudsnkWwfcLIKT5mJAV+uVRTW2uajCrghFwI=,13,20,male,3,20140410,20170427
k7NoBi5Yi3mMSJtH+sNacdo0yg+tzAmKMcfydtWb/FQ=,22,29,male,7,20110522,20170910
7KM518N8i8lbyZFC7TrM0mXsUS2dlgOgA3KbwyKq6Uc=,14,23,female,9,20110206,20170420
EP5nIveAP+aNHx7mfO1qEo7S6TOrjx8gDs5X5qmX3DE=,1,0,,7,20120830,20170930
s15Tocl4OLQBOXoIpBJt8vPfgYKrYlv0tzwIeXBEIQI=,14,27,female,9,20110224,20171026
yEh7Em08iT/YUwQDs6oN+gEC6clmM9a5x3w5Nk/gr/s=,14,0,,3,20140125,20170930
k3Gszse6RePuHNeDqmrrV0IS2gV7hwrFKX18r/mI4to=,13,25,female,9,20110919,20171123
7jtnDc09HVaGIL1RLtD72q8ZLZzFTWwHIGPYIGXeBho=,14,38,male,7,20100303,20170923
M/CCM+uzM22tVEI5ShBLdWvegSwB+RY45AbIlsOewUc=,1,0,,7,20100331,20170916
Di642vqoj+9IMaBU4e4Hf6RaCpYlWQR9L798szOFrFg=,4,26,male,9,20110510,20170228
64SujP/ERlBMDCGf/WbJDywPy+VNNzMXoThgWH6DNBc=,6,31,female,9,20060429,20170918
c/x7UHzeok401oAtjdi0Izwj5dqXu1nnzJoEQD/QT3c=,1,0,,7,20160127,20170930
fSsdGF+zfBmW6kw6tr/TG98B+UlbT7ri/6JsaGhECl8=,15,28,,7,20140421,20170914
Gz/bwq6vWwkm5QQOCd3ftP4F4mMthEFGf3ztaXgm6e0=,1,0,,7,20130902,20170914
+22Q6EpFwjgJhiiGWz7GQUiq5yu0adEEZWH8j/fj19w=,13,32,female,7,20110914,20170708
TxneOykZ/MOIbQmA/aJ4EUQUIR9r+Egt6TNQu0WgwpA=,4,31,male,9,20070512,20170923
i7QQs0zlXPYYlYoQb54lRbB9siGhNs6kz+n0Cxcxsrg=,15,38,male,9,20061019,20171020
Hm3iH5wb4xg6YJa4HKRhTN2OfOecobNmHfxCAl4T374=,1,0,,7,20130527,20171007
qQb7Ys7eQO4oOTIqPy59g58m6ew1+eToZNLWOBrxP7Y=,1,0,,7,20160312,20170912
c5COwjw1oU/uXjIVZwkvOnRN5KSN6m12S2xrSzciZxc=,1,0,,7,20120629,20171001
WtuOpsYQ8St9zt7yySdryqDUCxeT4/v2rLRA7+lsahQ=,8,30,male,3,20151227,20170927
VKpo68pexScScbat8SsBYUD4BqqeleZUCSgDFf7Gdr0=,5,21,female,3,20131108,20170917
cqjRBV/jWN2ujhc+z/4tz+Mj6xEfflAAt6qBXCqxKvw=,1,0,,7,20160612,20170712
mC2e7QyK/NKyhJA462ypwTKMCuZo9JtWaaeKRwhmouk=,1,0,,7,20160623,20170922
u7vVeXllRlGuzsU0zmj5uotjDkLGRjhsLIYC5//dFBA=,5,21,female,3,20111230,20180330
wcxE4Np5iimbWdORwy67ijPfxKDrLN2nfQ1wk0Qwrkg=,1,0,,7,20160808,20171007
teNUEnFaWfkX2riOwdNaiKJChZ9ZauJzWMYznfeZx4Y=,1,0,,7,20120629,20171003
TicPkB/e1fZPb6HNr7NAdNhudb68mkyRrKs4LYJijo8=,1,0,,7,20160117,20170816
YNT+agV+UbYqh8mBuaN6AKxoP8GOFnoQT+WihhKKUUQ=,5,33,male,7,20110523,20170615
R+LK/bowkHBt6N4QmdKjERuWpd0Gi1ff+zk3/v91sA4=,1,0,,9,20161031,20170107
UAXT7Ekgmjdz32GwkRkm7pvsM2Dk/xT5lU3XPR9Sd3w=,1,0,,7,20131126,20170930
WrmGS9tbHeqxk0MsEHWAsOGdA7/o5QuMT/zAmImvEe8=,15,21,female,9,20101206,20170913
mlY44cVFo91CY3WnGXwlHA10a+XJHIgMfxXpJtUpwvM=,1,0,,7,20160214,20170219
QL7GIEEn48dPKi0LFDRQkDmXAyJf2h2FljuJ9k69/YA=,5,18,male,3,20150530,20171022
16uxGWhiTKElpEKuJXIhImbhSxZr0OitvAee71aiGkk=,18,18,male,3,20150619,20170611
V+bbeLrfefULHjIaUjsj8y8hl8LufbeHzANnra1gozY=,1,18,male,3,20161117,20161124
MxCUQ6tAD7LU1yR0gwRck91ZKE88gY8kD/rX9Hi9srQ=,4,18,male,9,20150805,20170916
cK5ouh6fe31lyW47Mf+qU7roSWGOx7rv6VtrUGX34Go=,1,0,,7,20110829,20170923
4fRwvG9fqkA/ZUjuixeCsUusAks+rL337axvPLuYUa8=,13,35,female,7,20120110,20180430
t7GaAu9ZEhnO51yELB70lefbq/w+BVZcFimdDyCgTPI=,13,23,female,9,20130427,20180714
u/1D6SpWgzPntm0Y7V7LyaoZppwAkpe8NHwjjzSUM3A=,13,24,female,9,20150704,20170930
03etx2QwUS5WCrhj3GAxH5hVJkSNYlFYHK/TDgEhxLo=,15,28,female,3,20170114,20170916
7NXSHxMLcOffiepbnNb/E1gp3JyAXaWndxXrQFQW2wU=,13,41,female,9,20060419,20170723
3JH+AJdVYPFWbdJq7zUoA24+0fuEmDBnKdaeqqPqsbg=,5,32,,4,20151105,20170927
HhDk/xe+D3kdD6/734qBnkfVve3Nnus7Rxuc56Y6lLM=,1,0,,7,20151129,20170930
uJLfbaxwYGojx3wlcptcMIuaehtrIs0fz3jO2GCGxFI=,4,43,male,3,20130709,20180805
nlXm0mLxAnjr+KUK8NHxHsts3K0PAJBQoeTR49OwzNE=,5,29,female,7,20111006,20170916
08sWvzS2VVyKAVQRi6z4gxGxRQ0YQM0BXsXdVEKuzSQ=,18,33,male,9,20160122,20170213
mGGYRaeHWnGSdPwl61cR6+qP58WmsVeIjSY7GsGLuNU=,5,29,female,9,20110611,20171022
8pVagQsOF16nxPTRtSXtU4w30JjIry5P3UycG7IUZoA=,13,31,female,9,20070313,20170914
Ggyn2G8HXxdm4R3YGL4dSLHcDLjkkZwmShvCAwZQpQQ=,15,31,male,4,20151114,20171007
HEPa5u0VRH9P+yc+71DBU7vFgZVuDekyiI5OXZGX23A=,9,25,male,7,20110924,20171005
nc6jNehijpt024aiKTC2kY6s2wjFLI6vTWfWx8UG45s=,1,0,,4,20170108,20170303
iGCRzCPf+0GSzVC9x6dWXYmUo6X9qAFMtbNpd5JLmHo=,13,57,male,9,20051222,20170930
vE6pa+7QcrxK0CJ6rK9wrSFN/0JiQ7YDqXecLf5tfoY=,22,24,female,9,20130406,20170930
GxyJL0ErY21p8GfnBOx7/Nn7Wzk/4yoQ1N7UQ7PDD7E=,15,0,male,9,20161230,20180224
B53OwAxtN0B/xJetRpntUqSwMBeHPjSUvhzQkAAmyvk=,4,27,female,7,20130307,20171014
1fzIKBE+qkgTZ5qShI3CaV6FigMPXciRE5wdAYaW7yM=,1,0,,7,20151219,20171001
FXM1pvdfzO5UymJ2p8l6m5e7a+XlNiSXl1S3m+hCWcs=,18,23,male,9,20141114,20180315
/vNQEkoTGiwRKSAUtgCmcaDoRgYlbScFfy9ISq1hhvc=,1,0,,7,20101007,20170908
IXZFJxmC18f1hiUyV2BFdWNMttTGi8ohxwNN+2HKn2E=,4,29,male,9,20080105,20170930
GiZ2TEG68N5T2IQpwW1d/tLD+CzIL6ReABwyrIQvkok=,6,0,female,3,20120614,20171006
2VZloEHGR7g99gihWGwYC7pmB3XStRHcbAyH6q9K5IQ=,5,0,,9,20130305,20170925
NeYMMLV87VzYR94NvVA5W0AVquV8+orPTuK1N4aplSg=,14,35,male,3,20160121,20170909
cArsboqFz/6anddpnMwh2OptGbYB+mT3yeSNV7XxrRA=,13,32,female,9,20071217,20170907
U7O60R1yE4MSdsFBv8ni9Wo6Jcd8SCp2XH+GkUOuWks=,10,20,female,7,20160311,20170910
3PjPL1OtrH3kxbAdhGK1udnqN6Bu0geTlhC351Ogzog=,5,28,male,9,20151126,20170201
M+PolnhEr6+gjGhY2R/FGaRAirA23DRvIM60WY3uQmc=,1,0,,7,20160216,20170915
IFESfvO8k77RzKqhPy4WTll9x5O6RhQymjiOCkV1YGE=,15,27,male,9,20060322,20170930
9ijgLhtFIb0vwRnRCe91ZJmx4mZCLa9x9XN2GpLT0Co=,5,21,male,9,20130207,20171223
OCllHx99lRYe1h2tmflBRd418/Db9m+UwK/t+xP4QkA=,13,22,male,7,20131027,20171001
J5Y86KV+PvfIrD8zd9ljUB1+/cOxJ61rPYRc/tj9KKw=,9,25,male,7,20120112,20171002
P5802qzseVTIxw08sgY3f+lWRZi01Jvr9BFqFtMM18E=,13,27,male,7,20140808,20170413
uSzrPEbguIdS20VXfu2zaq3+AP/tuV3d1X8VBhYDFs0=,13,23,male,3,20120702,20170708
riuNaVg5UvaJT/iVoSziiEUXI5NQbk5MRH1/HhoU4k4=,13,25,female,3,20121208,20180602
C+8ImPOBt89mDtyhmCbNG01tU1Rh7KIcLl4iWabb/xg=,1,0,,7,20110316,20170820
InrieNahIZPrpfpKVTHQlhzwF0Vmyk35309sPfs0IWA=,15,27,female,9,20081226,20180208
W2scY1HPOy5P+SwEinGYW5glkvZHKFExhpeBkniGDyE=,1,0,,4,20160805,20161029
hwfES3yEsSoELKhCtIlzhxJzArdJMJcj+eTgsHSLbWs=,1,0,,7,20151018,20171002
051JDRUFmu1oPUfMFrvrF9Yp+Ph2CzZr3rqAqHKlprw=,1,20,male,3,20150129,20170228
fRqg91E9y+MoSKTq3ShvRZt2GQ1XX3gl8Y9gRm8OZU4=,5,31,female,9,20060511,20180113
nXAR55gCFrx26n9KF1o11YupgYTmk1iqfvGjBejSgys=,4,31,male,7,20130905,20170912
tbgfmidFg9YRLec3rXVCBEdu9OYL5kcOW6Jw7LRv7V0=,13,21,male,9,20111107,20170507
pq2E/wI2z2gByPDrq0QSavTSlqGrVq87eGMlb0eKE5w=,1,0,,4,20160609,20170708
jPtTa/Eti5Codizw5V5gF0CD1XY7HEuSgc9eQ05Ngc4=,22,37,male,9,20130120,20171230
pQdL9x8jA2ZtnT/WXFzaxKG+WoIcNQv8rubqG7DEUHY=,1,0,,7,20141212,20171022
4R5rTAJu96QgquwsuPqP473HUTn6OScV2Z9Uv+loea4=,13,0,,3,20131023,20171018
+EM5ZqQ10Vw6fKdORXeUAE5yvkI12PirpkVb9eQT+s0=,12,20,female,7,20151021,20170920
ynTP7MY31ZoWihRnehhDSkLxTLyyPG7idb4+0BREf0o=,1,48,female,7,20160222,20170921
iZHf9zAzsGB/w2OrHnXQQqyjc9ueQOKgRKWcWKnbLH0=,13,0,,9,20131024,20170608
GYLlhzKNw+01PddXvpIB6ErHHmgU71qOl7FR/0pppio=,13,18,male,9,20140704,20170821
Yuo70p846NfvbeL902r4HzMy1Bw1dTfw3tb011wN0I4=,1,0,,7,20151216,20171005
zeRxO4UpxTPGMCizm3/PsvllYN8q5WClJX2mwKdG0ec=,1,0,,7,20150902,20171001
krUDhPg9XQCX459xmiEuPtA4taqSD9gVfmZXlxxfo60=,15,31,female,9,20100420,20170925
9tGFtmW/1Pa5z/IwysZExY9c+hIK0QC44KhJt4hLYsg=,18,45,male,7,20101014,20170915
MLNXCaZgplGixHprEfq6NOK5m1Ll5nvtYspbdjsffJw=,22,21,female,3,20131117,20170815
mDJCU+fKu/mbdk9l4SmPYiJwpeMyK44o9wmG1X3735A=,13,32,female,9,20040506,20171130
0oLeGtJMuJZz4j1EG89b+Dp6MgD6ukY5VJgfJUpkTL4=,5,38,female,9,20060426,20170924
OyELWVNKZMJtqg+BFArzAokp8bn+pGhBWbCZaxyLIus=,1,0,,7,20130821,20171004
Es4RZLESeclRyBzNRwlhd2SnTH0aV/6RGQ5ZxeQYt/w=,1,55,female,4,20160928,20161202
c3AcRgKZF2NzoRFXh+6ZUXrIMxgs7SfJWZ5B+ob1R6w=,4,23,female,9,20091225,20171216
dh9DZ+d4UAOLmk/wRTRPktsKPfTo4R8vkAxIoOm66jA=,15,37,female,7,20110308,20171008
6C5QvNaTo4Hl9zx6YQHNxvV4xALXvgqT0vfAVDlRCgo=,13,31,male,9,20070313,20170930
ZgPrU8gMY28iwnBPqRzDpC2K2xYytky/rsjOpSO/1Ys=,17,105,male,9,20081212,20171015
Ox5xbzF4ImwHpdLWEnNE+h7T1p56lS7a6V80BFRh6/8=,1,0,,7,20140505,20171007
6Pc9ZBOH7uktD1o6r0aYLSGuS/YjnYPXmHX23JtftLc=,15,27,male,3,20130103,20171005
RsgRYbvkpzHuYeyftAUqafUamy/oqf6TIDECd6feRNk=,13,37,female,3,20140905,20180111
Pfgu/51df0rdjqbs6PsXKNsvkpdSTGQxF5Xlqm5gm/E=,1,0,,7,20131227,20170923
M9jM3aHppv2RDeJz4hVLJ7P7iVcB7fenro2XuhovyOA=,1,0,,4,20161113,20161120
9ibQ9CebtCHGclFMWRSUDCO+007NOardgQlZt0Y/2I8=,13,30,female,3,20150131,20170909
8hkW3ofF7CrDpgLUks8I5bgLUm7sd5OImxh1+beR81g=,1,0,,7,20130711,20170911
p8Ki95cgLumYiq3rjA9rkUY0oZwCJETgqfATbIWbW8I=,4,40,female,9,20110917,20170811
fqp+kSjhlmlAyEiZ7zsa0qad0twClBlBNlkW4sDWYXY=,1,0,,7,20130729,20170930
RoOt6Bryl2MBzqDzObpe6nUC2q/vGDVF3x4isEYj1Es=,1,0,,7,20131023,20170923
mUOtT5oh4yFsUskt/k3+WibVqfSQP1GR4IheyvOVvjk=,13,27,female,9,20080504,20170916
cqjIhrbWO4BxbRKRF8n/m6W1P96UO9ARhLM8O2028FQ=,5,0,,7,20140224,20170923
qXMplFtoyvodpaohbcRtnf7TmwsVW0jNif/R0IVAXnI=,1,0,,7,20160824,20170924
KOMMHcoDFm+YyExHbQ+w+dpVOUQedQGKlkqVxwgSheY=,1,0,,7,20101114,20170922
y5DXXYPXbBTzMt6Gs92FVJHLznjcIiVDsBvhzBjZkoA=,22,20,female,7,20151010,20180602
Ofp1/tKGHzYxYMQhMa8/Sy2OJ4SH/qmq+1KpjPRuLos=,8,26,female,3,20131102,20171009
B5kFqvkOm929VniPy4Mbh6TqlAeqWbLIlet2esDeHaU=,14,32,male,9,20140714,20171214
AJgkXjhUnopQlCuWYkeLu3lxvmis5qrhM3Zny8bMlb4=,13,19,female,9,20100509,20170930
yceubnNlmlpv1VpNM0UOlEdCmSARdS4Jx8CNKzCcdP0=,4,19,male,3,20160916,20171004
B+F16wFA4BfGyaM0+5JB8hoxCSkdm0b6gb3Ztfx7UaI=,13,22,female,3,20130503,20180817
